codmuni,elec_id,municipio,coddept,tipo_eleccion,s_nvote_avg,s_mvote_avg,s_natlseats_14,s_match_muniseat,s_match_presseat,s_match_muniseatpres,s_match_none,s_votepro_centro,s_votepro_conserv,s_votepro_iz,s_votepro_lib,s_votepro_min,s_votepro_other,s_votepro_tv,s_votepro_urib,s_seatpro_centro,s_seatpro_conserv,s_seatpro_iz,s_seatpro_lib,s_seatpro_min,s_seatpro_other,s_seatpro_tv,s_seatpro_urib
15180,senado02,CHISCAS,15,2,10592550.25,1935.5,102,0.25,0.75,0,0,0.18615283915408273,0.014919744851912699,0.01841296340062713,0.39166691462672876,0.0030775107597466756,0.272158847817304,0.0159611380985427,0.17436421415962605,0,0,0,0,0,0,0,0
15183,senado02,CHITA,15,2,10592550.25,2588,102,0,0.5,0.25,0.25,0.09581378563695395,0.39459561906591645,0.01487836914635915,0.059691334030859966,0.002000181019930524,0.36913696040076066,0.108985925658607,0.19665109376940368,0,0,0,0,0,0,0,0
15185,senado02,CHITARAQUE,15,2,10592550.25,2560.25,102,0,0,0.75,0.25,0.02605626671591786,0.08942375606855404,0.022074970277641798,0.06320463037671031,0.00638121922163526,0.567252729326015,0.134254143646409,0.25590162675940975,0,0,0,0,0,0,0,0
15187,senado02,CHIVATA,15,2,10592550.25,1425.75,102,0.25,0.5,0.25,0,0.19236155577273767,0.3477719644120915,0.0664315960449974,0.1467820932167111,0.00352719121602116,0.38075070430355024,0.0342356687898089,0.10988994481217262,0,0,0,0,0,0,0,0
15189,senado02,CIENEGA,15,2,10592550.25,1781.75,102,0,0.5,0.25,0.25,0.08622708774399676,0.38797969613334105,0.0199250308021797,0.06019451123494035,0.0048739985529265535,0.4963696637228725,0.0462156731413262,0.15960372856640279,0,0,0,0,0,0,0,0
15204,senado02,COMBITA,15,2,10592550.25,3964.5,102,0.25,0.5,0.25,0,0.09767911603586395,0.188395471664202,0.03428163427520535,0.287805710378903,0.00380761782563693,0.3640374800813945,0.10364228605271,0.13479263466069577,0,0,0,0,0,0,0,0
15212,senado02,COPER,15,2,10592550.25,1708.5,102,0,0.5,0.25,0.25,0.018977240789369867,0.33980953070184505,0.00788495911704768,0.20170888550565796,0.0174346135969916,0.30334470304134176,0.0606776989755713,0.2829795044091379,0,0,0,0,0,0,0,0
15215,senado02,CORRALES,15,2,10592550.25,1374,102,0,0.5,0.25,0.25,0.10998809523809522,0.44475,0.023629926108374402,0.06938527205553072,0.010287095088819219,0.347748106060606,0.0473214285714286,0.24663990894163293,0,0,0,0,0,0,0,0
15218,senado02,COVARACHIA,15,2,10592550.25,1387.5,102,0,0.5,0.25,0.25,0.083566769169777,0.20796883435966879,0.027894646746854754,0.060403263259666204,0.005392435835283045,0.4292012653139875,0.0390763765541741,0.31732334193956724,0,0,0,0,0,0,0,0
15223,senado02,CUBARA,15,2,10592550.25,1321.5,102,0,0.5,0.25,0.25,0.15372699100181292,0.22159996250820152,0.008224461863879555,0.215809365432164,0.0049510863386650235,0.2955939552794705,0.0390070921985816,0.24492413604732147,0,0,0,0,0,0,0,0
15224,senado02,CUCAITA,15,2,10592550.25,1769.25,102,0,0.5,0.25,0.25,0.16066452556156868,0.281928312668541,0.044893858900891696,0.0804318101825835,0.0024212778786683463,0.40911133151616225,0.179504353650368,0.17985533152376812,0,0,0,0,0,0,0,0
15226,senado02,CUITIVA,15,2,10592550.25,976.5,102,0.25,0.5,0.25,0,0.08804331137057006,0.3030033578328295,0.01639761584985825,0.23432344354558463,0.00527155259438724,0.3620035741594525,0.0546265328874025,0.16164760240664724,0,0,0,0,0,0,0,0
15232,senado02,CHIQUIZA,15,2,10592550.25,2399.5,102,0.25,0.5,0.25,0,0.042430982576155775,0.11635888364671984,0.0287645889084302,0.3125245173293422,0.00396419851826324,0.36241194342843897,0.269125683060109,0.15141504600836805,0,0,0,0,0,0,0,0
15236,senado02,CHIVOR,15,2,10592550.25,851.75,102,0.25,0.25,0.5,0,0.09718734256566651,0.344860936699309,0.019935398164115048,0.1060582868212487,0.005179270765109594,0.416143105583959,0.0262697022767075,0.21335287228709854,0,0,0,0,0,0,0,0
15238,senado02,DUITAMA,15,2,10592550.25,40414.5,102,0.25,0.25,0.5,0,0.10137876715476425,0.164465318135285,0.054518629119406,0.11423309221159808,0.019591016460204218,0.4266322499943648,0.0852504638218924,0.23760273049999225,0,0,0,0,0,0,0,0
15244,senado02,EL COCUY,15,2,10592550.25,2112,102,0.25,0.5,0.25,0,0.11013259408207512,0.2711194681746145,0.01500446950766817,0.19768032152301074,0.00424476415556693,0.3772789388430585,0.0273972602739726,0.1904076280849566,0,0,0,0,0,0,0,0
15248,senado02,EL ESPINO,15,2,10592550.25,1276.5,102,0,0.5,0.25,0.25,0.0303080858636414,0.458208208208208,0.011258610773173874,0.03259029201739458,0.0035757753840221203,0.4078979080003207,0.024024024024024,0.29335948854984,0,0,0,0,0,0,0,0
15272,senado02,FIRAVITOBA,15,2,10592550.25,2553.75,102,0.25,0.5,0.25,0,0.03291407496633819,0.456367924528302,0.02968578416691625,0.180118344175636,0.00750835920706952,0.38342296366427725,0.0594339622641509,0.15013361141815157,0,0,0,0,0,0,0,0
15276,senado02,FLORESTA,15,2,10592550.25,2057.75,102,0,0.5,0.25,0.25,0.09737708361679834,0.3957075643972755,0.01252091088283595,0.06518552711329437,0.003896358897289078,0.29359639825829903,0.0343320848938826,0.3525657338793143,0,0,0,0,0,0,0,0
15293,senado02,GACHANTIVA,15,2,10592550.25,1457.5,102,0.25,0.5,0.25,0,0.23757193660972262,0.253938326521703,0.034288226428943996,0.13450667071788183,0.00402759065636919,0.35231256152923196,0.048411497730711,0.1767718690594082,0,0,0,0,0,0,0,0
15296,senado02,GAMEZA,15,2,10592550.25,2273.5,102,0,0.5,0.25,0.25,0.051635730819991864,0.49202462111209844,0.02917277760650664,0.08785367741113259,0.0028205580031051766,0.35084076193493224,0.0384854127870888,0.25024329148053753,0,0,0,0,0,0,0,0
15299,senado02,GARAGOA,15,2,10592550.25,6093.5,102,0,0.5,0.25,0.25,0.029963351393404922,0.29811170732767045,0.0520150080538553,0.1025947529259566,0.010204510197665901,0.434968082968298,0.102489626556017,0.23162550358267575,0,0,0,0,0,0,0,0
15317,senado02,GUACAMAYAS,15,2,10592550.25,1053.5,102,0,0.5,0.25,0.25,0.0668702748994721,0.4266117094584245,0.01057566521788876,0.011732498202129033,0.0015905854547163033,0.20741834713858762,0.00815850815850816,0.5088701950158584,0,0,0,0,0,0,0,0
15322,senado02,GUATEQUE,15,2,10592550.25,4480.25,102,0.25,0.5,0.25,0,0.05051091177590473,0.11565476876688945,0.0292390798922057,0.30593145096589425,0.00570669863033375,0.3625386368776055,0.125872004852897,0.18545177880904978,0,0,0,0,0,0,0,0
15325,senado02,GUAYATA,15,2,10592550.25,2323,102,0,0.5,0.25,0.25,0.06503188816010304,0.5341456195737959,0.020400918988285,0.035280763234894694,0.008021166127669021,0.43931925061919147,0.0277093596059113,0.18841487777948374,0,0,0,0,0,0,0,0
15332,senado02,GUICAN,15,2,10592550.25,1441.75,102,0,0.5,0.25,0.25,0.17546165694313856,0.19684431906654098,0.0158527299416035,0.019131025737777488,0.0015126955357171595,0.4323173911151305,0.0221130221130221,0.304322212639552,0,0,0,0,0,0,0,0
15362,senado02,IZA,15,2,10592550.25,943,102,0.25,0.5,0.25,0,0.12890888651754118,0.2091147384725365,0.03851837817355055,0.15922212003043457,0.010591482907394052,0.3723462533235997,0.0545454545454545,0.229001298344706,0,0,0,0,0,0,0,0
15367,senado02,JENESANO,15,2,10592550.25,2293.5,102,0.25,0.75,0,0,0.05446471407020831,0.11599170894380995,0.025484709204518147,0.3759539869566775,0.006677805116675014,0.37185975348678424,0.162739726027397,0.09490622958536245,0,0,0,0,0,0,0,0
15368,senado02,JERICO,15,2,10592550.25,1297.75,102,0,0.5,0.25,0.25,0.1429976197494796,0.3739750477003375,0.013590737944372773,0.020009663336565366,0.0030254201639154502,0.42422190117169434,0.0506980161645849,0.18314321306480835,0,0,0,0,0,0,0,0
15377,senado02,LABRANZAGRANDE,15,2,10592550.25,1005.75,102,0,0.25,0.5,0.25,0.0950326688445898,0.161220081338756,0.011959083351406039,0.1020436290757681,0.002527765367414448,0.37342632945786564,0.0581132075471698,0.3246659063491987,0,0,0,0,0,0,0,0
15380,senado02,LA CAPILLA,15,2,10592550.25,1441.75,102,0,0.5,0.25,0.25,0.08561244019138767,0.35681339712918647,0.0303336075689017,0.02425809357719424,0.003357537090237639,0.4155190465121423,0.184,0.2539218746004003,0,0,0,0,0,0,0,0
15401,senado02,LA VICTORIA,15,2,10592550.25,722.5,102,0.25,0,0.75,0,0.1156638130706549,0.035301716568292146,0.024021424822410632,0.14758315877753858,0.0030753823024354428,0.45718431958017824,0.476894639556377,0.15729289452801995,0,0,0,0,0,0,0,0
15403,senado02,LA UVITA,15,2,10592550.25,1467.75,102,0,0.5,0.25,0.25,0.2567033542333853,0.28946449240686,0.007214595281966106,0.0325461970177443,0.003262658348072272,0.348165216210807,0.0254154447702835,0.26962067229837217,0,0,0,0,0,0,0,0
15407,senado02,VILLA DE LEIVA,15,2,10592550.25,4610.25,102,0.25,0.5,0.25,0,0.14261775589563627,0.091994358210193,0.06286141634164524,0.20250214929163396,0.007962860509854116,0.4124358812046835,0.109758951556284,0.16725888203457426,0,0,0,0,0,0,0,0
15425,senado02,MACANAL,15,2,10592550.25,2045.25,102,0,0.5,0.25,0.25,0.0554340041066274,0.28577615024972,0.02282158715655155,0.04519483855861507,0.0077624454580174996,0.45103193375107875,0.0903914590747331,0.2814197684095075,0,0,0,0,0,0,0,0
15442,senado02,MARIPI,15,2,10592550.25,3479.5,102,0.25,0.5,0.25,0,0.03691204378599806,0.209561013701718,0.00872076897741259,0.38176333457373696,0.0036811316123539443,0.24567285992903282,0.0514096185737977,0.22012562796545151,0,0,0,0,0,0,0,0
15455,senado02,MIRAFLORES,15,2,10592550.25,4528.25,102,0.25,0.5,0.25,0,0.26863607563929665,0.04015604130601705,0.029419045496764648,0.17503968199255093,0.00544072685628007,0.45123137488450976,0.124405926754263,0.10228231616130005,0,0,0,0,0,0,0,0
15464,senado02,MONGUA,15,2,10592550.25,2501.5,102,0,0.5,0.25,0.25,0.03406073581083471,0.4075951628875125,0.021037499274692256,0.05479261829954803,0.00300403127275188,0.37325699482200425,0.042833607907743,0.31987808632590803,0,0,0,0,0,0,0,0
15466,senado02,MONGUI,15,2,10592550.25,1745.25,102,0.25,0.5,0.25,0,0.12751498121526367,0.266127122985686,0.06357394274617235,0.11239780589376985,0.008515533434594557,0.42203532028785723,0.0807743658210948,0.18062874686842476,0,0,0,0,0,0,0,0
15469,senado02,MONIQUIRA,15,2,10592550.25,8275.75,102,0,0.25,0.5,0.25,0.08009301190763725,0.175617657616326,0.03116167771694795,0.12603257087651698,0.004392519378625026,0.41300669397615175,0.151652892561983,0.25629369587550127,0,0,0,0,0,0,0,0
15476,senado02,MOTAVITA,15,2,10592550.25,2462.5,102,0.25,0.5,0.25,0,0.10999846041725382,0.1021498717981307,0.0626161173990275,0.37885377056216774,0.0033925612680100097,0.304253551198113,0.188267394270123,0.10324770912666448,0,0,0,0,0,0,0,0
15480,senado02,MUZO,15,2,10592550.25,3800.75,102,0,0.5,0.25,0.25,0.04007565051892984,0.4817455997219875,0.0151694634076105,0.088727210837313,0.010698708507986859,0.33712387426099577,0.0607301262367793,0.2751027596345065,0,0,0,0,0,0,0,0
15491,senado02,NOBSA,15,2,10592550.25,6673.75,102,0.25,0.5,0.25,0,0.050060313171365674,0.1253408770112075,0.05057695975586495,0.17465137956253113,0.00875028413853607,0.5050627337028473,0.0902155254625215,0.16566513900302843,0,0,0,0,0,0,0,0
15494,senado02,NUEVO COLON,15,2,10592550.25,2212,102,0.25,0.5,0.25,0,0.049928330215046224,0.2352452508982575,0.02168682075616105,0.24441927404555883,0.00613740669601683,0.43713854056778423,0.0635491606714628,0.1320395567082848,0,0,0,0,0,0,0,0
15500,senado02,OICATA,15,2,10592550.25,1408.5,102,0.25,0.5,0.25,0,0.1576318444392282,0.2913076945420745,0.0545797502877077,0.1190927188404613,0.006440989713681251,0.40069431092631824,0.11271676300578,0.15603543145220203,0,0,0,0,0,0,0,0
15507,senado02,OTANCHE,15,2,10592550.25,3583,102,0,0.5,0.25,0.25,0.03253344274097094,0.307746412719288,0.014534433441734902,0.03108845111395228,0.004365623986945393,0.3163965812306405,0.178749520521672,0.4190128643985405,0,0,0,0,0,0,0,0
15511,senado02,PACHAVITA,15,2,10592550.25,1165.75,102,0,0.5,0.25,0.25,0.1077182736706041,0.242309793444913,0.025398776898623403,0.02675866619504791,0.089106916880665,0.4089032866430352,0.0362860192102455,0.2737933642741355,0,0,0,0,0,0,0,0
15514,senado02,PAEZ,15,2,10592550.25,1364.25,102,0.25,0.5,0.25,0,0.16634449604208368,0.04641805413976665,0.01024568848946305,0.0686527867461403,0.0092436974789916,0.4898346658858355,0.18348623853211,0.24023982001907118,0,0,0,0,0,0,0,0
15516,senado02,PAIPA,15,2,10592550.25,12638.5,102,0.25,0.5,0.25,0,0.15634984512658084,0.2785029261267885,0.0590264377339548,0.17169237861668146,0.009104921284552757,0.3473539683934035,0.0629383536360281,0.1723633078421861,0,0,0,0,0,0,0,0
15518,senado02,PAJARITO,15,2,10592550.25,630.5,102,0.25,0.25,0.5,0,0.06479230810781597,0.0445632798573975,0.022134665897879408,0.20201239702673526,0.0015407149470076968,0.33512717022230754,0.0964187327823691,0.3556570093866085,0,0,0,0,0,0,0,0
15522,senado02,PANQUEBA,15,2,10592550.25,749.5,102,0,0.5,0.25,0.25,0.06686853273568247,0.3827642935482335,0.018960730204874314,0.05999923956950145,0.0020586046147216697,0.41939799860424054,0.0399361022364217,0.2585755225314759,0,0,0,0,0,0,0,0
15531,senado02,PAUNA,15,2,10592550.25,3782.5,102,0,0.5,0.25,0.25,0.07277534971177532,0.399054809195797,0.01756269934390375,0.04634315901553395,0.004261441304666835,0.3264326386908515,0.179423282306871,0.3173473945108817,0,0,0,0,0,0,0,0
15533,senado02,PAYA,15,2,10592550.25,536.5,102,0,0.5,0.25,0.25,0.0932493080595896,0.512900140042123,0.02473079175865554,0.05408187087933643,0.00968992248062015,0.2860478114096088,0.0312944523470839,0.3084492964388926,0,0,0,0,0,0,0,0
15537,senado02,PAZ DE RIO,15,2,10592550.25,2631.75,102,0.25,0.25,0.5,0,0.1429689830599954,0.1138531944761967,0.041678267100833846,0.2178730606895035,0.01488836071744621,0.354087514414555,0.0442433383609854,0.22081985168409868,0,0,0,0,0,0,0,0
15542,senado02,PESCA,15,2,10592550.25,3247,102,0,0.5,0.25,0.25,0.0356063452520016,0.6526415320535031,0.017525908282006147,0.0561481812041203,0.005073600710434733,0.36793262000612525,0.0363495746326373,0.2012381254920135,0,0,0,0,0,0,0,0
15550,senado02,PISBA,15,2,10592550.25,421.25,102,0,0.5,0.25,0.25,0.35271601519227724,0.2031076910903625,0.015436368209255555,0.05345570614699421,0,0.3273547181968213,0.0369718309859155,0.22602558233294884,0,0,0,0,0,0,0,0
15572,senado02,PUERTO BOYACA,15,2,10592550.25,11386,102,0.25,0.5,0.25,0,0.1674554514110501,0.11558208775777346,0.0351774873143814,0.08565406664031222,0.005698394687130289,0.576442775095399,0.129677182685253,0.10023869048326242,0,0,0,0,0,0,0,0
15580,senado02,QUIPAMA,15,2,10592550.25,2250.25,102,0,0.5,0.25,0.25,0.02210847742909577,0.300853579974947,0.0228282262537844,0.04721748478822917,0.00305079882500112,0.43581738805603776,0.143816452154449,0.300300653812182,0,0,0,0,0,0,0,0
15599,senado02,RAMIRIQUI,15,2,10592550.25,3861.25,102,0.25,0.5,0.25,0,0.10594033764978966,0.1513530522341095,0.0244115001467453,0.21946843640180774,0.004773790471704689,0.4615586979037265,0.0346129641283826,0.13940175238082197,0,0,0,0,0,0,0,0
15600,senado02,RAQUIRA,15,2,10592550.25,2199.5,102,0,0.5,0.25,0.25,0.14126970958316482,0.2251560048495225,0.02466087197251485,0.1364780839440439,0.007977645062744905,0.3811164353529207,0.0833333333333333,0.22472819297425073,0,0,0,0,0,0,0,0
15621,senado02,RONDON,15,2,10592550.25,1250.25,102,0.25,0.5,0.25,0,0.12058588421329056,0.279890656402221,0.009678596083845886,0.12907671464642,0.0031990738408522934,0.42543190513964124,0.120967741935484,0.17762609994642725,0,0,0,0,0,0,0,0
15632,senado02,SABOYA,15,2,10592550.25,5161.5,102,0,0.5,0.25,0.25,0.034335317477168746,0.3484594506581415,0.03031293752523555,0.14794403532835843,0.003420672079428098,0.38263902650884696,0.0609967765931069,0.23646455775538175,0,0,0,0,0,0,0,0
15638,senado02,SACHICA,15,2,10592550.25,1895.75,102,0.25,0.5,0.25,0,0.15512087535932317,0.0684413626238744,0.036014986322037604,0.2538205857202745,0.008214000589222125,0.39700790247704676,0.206681766704417,0.12482523883951488,0,0,0,0,0,0,0,0
15646,senado02,SAMACA,15,2,10592550.25,6283.75,102,0.25,0.75,0,0,0.17009339236158982,0.07427723578360905,0.025735755303009,0.28493065425651676,0.0049441499254932785,0.35452759163797853,0.119500685035774,0.14938193058793967,0,0,0,0,0,0,0,0
15660,senado02,SAN EDUARDO,15,2,10592550.25,857,102,0.25,0.5,0.25,0,0.20045828982480565,0.1220559229609003,0.01640672635666375,0.12287162930316689,0.0036815472572301828,0.4505348426836455,0.131221719457014,0.1714518956786255,0,0,0,0,0,0,0,0
15664,senado02,SAN JOSE DE PARE,15,2,10592550.25,2236.25,102,0.25,0.5,0.25,0,0.3393925748457073,0.09548476126793085,0.02388498866636005,0.18175060903246298,0.005088450155447953,0.3155903538521845,0.11947547353084,0.15474452501463096,0,0,0,0,0,0,0,0
15667,senado02,SAN LUIS DE GACENO,15,2,10592550.25,2287.5,102,0,0.25,0.5,0.25,0.0305128772282057,0.137239889064707,0.0191196684024586,0.15168657572593464,0.003375461374275353,0.37268016993789327,0.234699606962381,0.31336231991013375,0,0,0,0,0,0,0,0
15673,senado02,SAN MATEO,15,2,10592550.25,2213.25,102,0,0.5,0.25,0.25,0.0776537994008979,0.40263277244034723,0.00740711802164316,0.026032786604723624,0.0021259553667952484,0.3469394872692444,0.0157342657342657,0.35823939838570046,0,0,0,0,0,0,0,0
15676,senado02,SAN MIGUEL DE SEMA,15,2,10592550.25,1276.75,102,0,0.5,0.25,0.25,0.04982387246991613,0.273528130276129,0.02634775109125235,0.19749452550205449,0.005216834139152139,0.3498161522622372,0.0327868852459016,0.25327413028374074,0,0,0,0,0,0,0,0
15681,senado02,SAN PABLO DE BORBUR,15,2,10592550.25,3112.5,102,0,0.25,0.5,0.25,0.019719041445882622,0.278610257754997,0.0237289958489964,0.05709929449323847,0.003572392160962891,0.331835760590392,0.0822812363952982,0.42185643381041427,0,0,0,0,0,0,0,0
15686,senado02,SANTANA,15,2,10592550.25,3537.25,102,0.25,0.5,0.25,0,0.017236978544806384,0.3126361168856805,0.01448631164440865,0.32256332585471975,0.0029927077487571416,0.30049010365651024,0.0934393638170974,0.17485325054927875,0,0,0,0,0,0,0,0
15690,senado02,SANTA MARIA,15,2,10592550.25,1843.75,102,0,0.5,0.25,0.25,0.07815712403061888,0.3197353522272585,0.02834136134537705,0.09086376321100065,0.011962746573873013,0.442437437396219,0.0965283657917019,0.20093844820516898,0,0,0,0,0,0,0,0
15693,senado02,SANTA ROSA DE VITERBO,15,2,10592550.25,4447,102,0,0.5,0.25,0.25,0.11710380831148653,0.28338752458264205,0.02565886632444005,0.11529335219893898,0.008575309985321057,0.3783997501644105,0.0512891599667314,0.24470207346882075,0,0,0,0,0,0,0,0
15696,senado02,SANTA SOFIA,15,2,10592550.25,1605.25,102,0,0.5,0.25,0.25,0.044099239240618704,0.5800631116581596,0.0172420564785358,0.0403264222785346,0.001859436347874057,0.370219929027773,0.0241545893719807,0.25029341059098015,0,0,0,0,0,0,0,0
15720,senado02,SATIVANORTE,15,2,10592550.25,1213.75,102,0,0.25,0.5,0.25,0.05136946026823667,0.488871473354232,0.0188083830361001,0.028465682470671685,0.0026180358253775435,0.29926517634914823,0.381535038932147,0.28255483118176655,0,0,0,0,0,0,0,0
15723,senado02,SATIVASUR,15,2,10592550.25,751,102,0,0.5,0.25,0.25,0.022681676734395,0.4135076880834705,0.013939768679882945,0.23193434780998237,0.00575396825396825,0.3729349265035327,0.0461285008237232,0.14998663042109664,0,0,0,0,0,0,0,0
15740,senado02,SIACHOQUE,15,2,10592550.25,3125.25,102,0.25,0.5,0.25,0,0.24111644217786213,0.201505157731857,0.15442627429312003,0.0857290720224675,0.004129825222999129,0.38480752537519075,0.0801774138519277,0.14751863257622502,0,0,0,0,0,0,0,0
15753,senado02,SOATA,15,2,10592550.25,4295,102,0,0.25,0.5,0.25,0.06351042490407358,0.325139650580668,0.0350381606207825,0.062270510453687,0.0039564462660071995,0.3214126097134318,0.256132344552196,0.32159473471654654,0,0,0,0,0,0,0,0
15755,senado02,SOCOTA,15,2,10592550.25,2949.5,102,0.25,0.5,0.25,0,0.057725033243453766,0.10815733517404065,0.025392539501454647,0.30854935625414776,0.0029261940399354534,0.392740673862212,0.101238786843229,0.161136915372543,0,0,0,0,0,0,0,0
15757,senado02,SOCHA,15,2,10592550.25,3073.25,102,0.25,0.5,0.25,0,0.09741106909424259,0.22761098048741202,0.05945402903677795,0.2654492306519055,0.006144623144207519,0.36148886972996225,0.0385421030582321,0.14222709991264143,0,0,0,0,0,0,0,0
15759,senado02,SOGAMOSO,15,2,10592550.25,42514.75,102,0.25,0.25,0.5,0,0.05638251217217735,0.1631801518202145,0.04794285732284445,0.1893155832572246,0.011169498644459593,0.434468052954398,0.083871329927581,0.19902301862247498,0,0,0,0,0,0,0,0
15761,senado02,SOMONDOCO,15,2,10592550.25,1563.75,102,0,0.25,0.5,0.25,0.07768403506212343,0.2499602917068245,0.03918833784626945,0.0765794404294172,0.006279242945708964,0.40439643160898125,0.0890471950133571,0.28921555592584175,0,0,0,0,0,0,0,0
15762,senado02,SORA,15,2,10592550.25,1517.75,102,0.25,0.5,0.25,0,0.09927629993246241,0.2500164452045785,0.03936540654155945,0.21156843280691573,0.0023156361355931325,0.39886721602879177,0.177279305354559,0.124359646901542,0,0,0,0,0,0,0,0
15763,senado02,SOTAQUIRA,15,2,10592550.25,2576.75,102,0.25,0.5,0.25,0,0.17950259835922425,0.19602202361822701,0.027093163486854553,0.24940391180074925,0.005925011350631129,0.33709153359237626,0.0556112224448898,0.14897344816071978,0,0,0,0,0,0,0,0
15764,senado02,SORACA,15,2,10592550.25,2723.75,102,0.25,0.5,0.25,0,0.21325286849925035,0.1009723986732981,0.1123891383508701,0.20849993474823902,0.004347577118859005,0.3552952782885683,0.104220499569337,0.14026855934519228,0,0,0,0,0,0,0,0
15774,senado02,SUSACON,15,2,10592550.25,1678,102,0,0.5,0.25,0.25,0.046615800452865064,0.6394138189158315,0.011616581849984611,0.03053672436889133,0.0029102892094158453,0.3983830040289856,0.244784422809458,0.14795197057249368,0,0,0,0,0,0,0,0
15776,senado02,SUTAMARCHAN,15,2,10592550.25,2951.5,102,0,0.25,0.5,0.25,0.049515978580467336,0.24285377819339,0.032298998465283654,0.1409424108321555,0.002415276941826947,0.39034264738799973,0.056640625,0.27802995555878723,0,0,0,0,0,0,0,0
15778,senado02,SUTATENZA,15,2,10592550.25,2039,102,0.25,0.5,0.25,0,0.02893393976222475,0.376624781770108,0.01913124832845505,0.11452768268447552,0.008168864671986865,0.4168418583079542,0.227324913892078,0.1881363283276075,0,0,0,0,0,0,0,0
15790,senado02,TASCO,15,2,10592550.25,2385,102,0.25,0.5,0.25,0,0.0685108680957686,0.156060171919771,0.03493116997674485,0.23472132731500361,0.004064285927770847,0.43955616001727627,0.103684210526316,0.14987442357022868,0,0,0,0,0,0,0,0
15798,senado02,TENZA,15,2,10592550.25,1963,102,0,0.25,0.5,0.25,0.03507519310563903,0.2092317909570765,0.0258624389177459,0.08257931912615511,0.005143992686883606,0.407982644525831,0.0561151079136691,0.3476977550877932,0,0,0,0,0,0,0,0
15804,senado02,TIBANA,15,2,10592550.25,3602.25,102,0.25,0.5,0.25,0,0.026246330847772684,0.049134190961997753,0.0321287425155787,0.355884718020872,0.005110614857255652,0.38476745931024475,0.399354578459056,0.09536000203655964,0,0,0,0,0,0,0,0
15806,senado02,TIBASOSA,15,2,10592550.25,4188.75,102,0,0.5,0.25,0.25,0.041042143657293646,0.446010547374388,0.04014507738944695,0.11736318583288716,0.009009625260366697,0.39505324090148924,0.0534200113058225,0.1936119313690055,0,0,0,0,0,0,0,0
15808,senado02,TINJACA,15,2,10592550.25,1372.25,102,0,0.5,0.25,0.25,0.0654957594889571,0.47566977365329854,0.048246724476232655,0.12612012262646854,0.008020478016263198,0.35198883560095623,0.0434426229508197,0.19393495884118928,0,0,0,0,0,0,0,0
15810,senado02,TIPACOQUE,15,2,10592550.25,1851.25,102,0.25,0.5,0.25,0,0.15940760099290238,0.06997218739222111,0.02232991168415684,0.23629632695362002,0.00499213447894608,0.4245415414122278,0.285228046289993,0.09840426891957825,0,0,0,0,0,0,0,0
15814,senado02,TOCA,15,2,10592550.25,3469.25,102,0,0.25,0.5,0.25,0.16700278705593014,0.16000555233583125,0.0505735849840123,0.15598383440380326,0.003621206985103175,0.35499281837379626,0.260335652885796,0.19068186981025456,0,0,0,0,0,0,0,0
15816,senado02,TOGUI,15,2,10592550.25,1980.5,102,0.25,0.5,0.25,0,0.023946341927504534,0.308639928238444,0.027101948998083346,0.20751241407381948,0.0040606080652153985,0.3947976798140498,0.0364697301239971,0.19969632246832789,0,0,0,0,0,0,0,0
15820,senado02,TOPAGA,15,2,10592550.25,1814,102,0,0.5,0.25,0.25,0.035081522284207495,0.5112824943146685,0.02966309874012685,0.08093151404192946,0.0067951088931916415,0.3245880959566493,0.0663716814159292,0.27770597696029,0,0,0,0,0,0,0,0
15822,senado02,TOTA,15,2,10592550.25,1710.75,102,0.25,0.5,0.25,0,0.1486853064207019,0.236036973968168,0.0182418002128905,0.20573783538171442,0.0025665333009484916,0.3576622756084298,0.0421364985163205,0.18548749749900822,0,0,0,0,0,0,0,0
15832,senado02,TUNUNGUA,15,2,10592550.25,665.75,102,0.25,0.25,0.5,0,0.019065233385672745,0.176194539249147,0.014541925985411201,0.2476892310323712,0.0055341262187935305,0.43667096171222053,0.300341296928328,0.12812026225739595,0,0,0,0,0,0,0,0
15835,senado02,TURMEQUE,15,2,10592550.25,3031.75,102,0.25,0.5,0.25,0,0.020327823112670156,0.05760345120775485,0.052412050370112095,0.3637726524499985,0.002242976871700526,0.45026582084820876,0.205128205128205,0.06274362464252985,0,0,0,0,0,0,0,0
15837,senado02,TUTA,15,2,10592550.25,3622,102,0.25,0.5,0.25,0,0.10407979531252613,0.3134100589993915,0.061869417485605,0.18908820794462586,0.005888029715108033,0.35775312317361024,0.0403100775193798,0.17296554248869517,0,0,0,0,0,0,0,0
15839,senado02,TUTASA,15,2,10592550.25,1064.25,102,0.25,0.25,0.5,0,0.04629998340799737,0.2150987224157955,0.1121555454791339,0.17688907251499308,0.0022430697536207633,0.352696835741611,0.102206736353078,0.2448279838364483,0,0,0,0,0,0,0,0
15842,senado02,UMBITA,15,2,10592550.25,3710.75,102,0,0.5,0.25,0.25,0.07340602144748071,0.504785700107914,0.026027011208370747,0.021799525454205573,0.002405087343793742,0.41746275842283226,0.048374613003096,0.22637937562059013,0,0,0,0,0,0,0,0
15861,senado02,VENTAQUEMADA,15,2,10592550.25,5391.5,102,0,0.5,0.25,0.25,0.07687032708035679,0.25364744836209296,0.0413627438480472,0.22740027489055925,0.003520611740933694,0.3732125089554402,0.0882743951076841,0.16952031715604102,0,0,0,0,0,0,0,0
