elec_id,codmuni,year,municipio,c_match_munidept,c_match_presdept,c_match_munideptpres,c_match_none,coddept,tipo_eleccion,cam_dvote,cam_mvote,dstot,c_votepro_centro,c_votepro_conserv,c_votepro_iz,c_votepro_lib,c_votepro_min,c_votepro_other,c_votepro_tv,c_votepro_urib,c_seatpro_centro,c_seatpro_conserv,c_seatpro_iz,c_seatpro_lib,c_seatpro_min,c_seatpro_other,c_seatpro_tv,c_seatpro_urib
camara02,52001,2002,PASTO,0,0,1,0,52,3,344136,96118,5,NA,NA,NA,0.150502507334734,0.00145654299923011,0,NA,0.21001269273185,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52019,2002,ALBAN (SAN JOSE),0,0,1,0,52,3,344136,3062,5,NA,NA,NA,0.121162638798171,0.00163291966035271,0,NA,0.350751143043762,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52022,2002,ALDANA,0,1,0,0,52,3,344136,2653,5,NA,NA,NA,0.186204297022239,0.00263852242744063,0,NA,0.170750094232944,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52036,2002,ANCUYA,0,0,1,0,52,3,344136,3277,5,NA,NA,NA,0.216356423558132,0.00122062862374123,0,NA,0.465364662801343,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52051,2002,ARBOLEDA (BERRUECOS),0,0,1,0,52,3,344136,2148,5,NA,NA,NA,0.0591247672253259,4.65549348230912e-4,0,NA,0.620577281191806,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52079,2002,BARBACOAS,0,1,0,0,52,3,344136,2345,5,NA,NA,NA,0.490831556503198,0.0046908315565032,0,NA,0.0550106609808102,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52083,2002,BELEN,0,1,0,0,52,3,344136,2307,5,NA,NA,NA,0.460338101430429,0.00260078023407022,0,NA,0.367576939748591,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52110,2002,BUESACO,0,0,1,0,52,3,344136,5799,5,NA,NA,NA,0.08277289187791,0.0041386445938955,0,NA,0.357302983272978,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52203,2002,COLON (GENOVA),0,0,1,0,52,3,344136,2633,5,NA,NA,NA,0.154196733763768,0.00151917964299278,0,NA,0.328902392707938,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52207,2002,CONSACA,0,1,0,0,52,3,344136,3957,5,NA,NA,NA,0.506191559262067,0.00202173363659338,0,NA,0.133939853424311,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52210,2002,CONTADERO,0,0,1,0,52,3,344136,2338,5,NA,NA,NA,0.0688622754491018,0.00171086398631309,0,NA,0.506843455945252,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52215,2002,CORDOBA,0,0,1,0,52,3,344136,4286,5,NA,NA,NA,0.255482967802147,0.00139990667288847,0,NA,0.554829678021465,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52224,2002,CUASPUD (CARLOSAMA),0,0,1,0,52,3,344136,2562,5,NA,NA,NA,0.140124902419984,0.00156128024980484,0,NA,0.273224043715847,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52227,2002,CUMBAL,0,0,1,0,52,3,344136,8948,5,NA,NA,NA,0.123603039785427,0.0040232454179705,0,NA,0.191774698256594,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52233,2002,CUMBITARA,0,0,1,0,52,3,344136,900,5,NA,NA,NA,0.175555555555556,0.00333333333333333,0,NA,0.403333333333333,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52240,2002,CHACHAGUI,0,0,1,0,52,3,344136,3561,5,NA,NA,NA,0.177478236450435,0.0030890199382196,0,NA,0.518393709632126,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52250,2002,EL CHARCO,0,1,0,0,52,3,344136,2849,5,NA,NA,NA,0.436293436293436,0.00245700245700246,0,NA,0.0263250263250263,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52254,2002,EL PENOL,0,0,1,0,52,3,344136,1647,5,NA,NA,NA,0.105646630236794,0.0042501517911354,0,NA,0.162112932604736,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52256,2002,EL ROSARIO,0,0,1,0,52,3,344136,367,5,NA,NA,NA,0.0762942779291553,NA,0,NA,0.438692098092643,NA,NA,NA,0.2,NA,0.4,NA,0.4
camara02,52258,2002,EL TABLON,0,1,0,0,52,3,344136,3705,5,NA,NA,NA,0.507422402159244,0.00134952766531714,0,NA,0.243454790823212,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52260,2002,EL TAMBO,0,0,1,0,52,3,344136,4830,5,NA,NA,NA,0.17142857142857101,0.00248447204968944,0,NA,0.307660455486542,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52287,2002,FUNES,0,0,1,0,52,3,344136,1808,5,NA,NA,NA,0.239491150442478,0.00331858407079646,0,NA,0.375553097345133,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52317,2002,GUACHUCAL,0,1,0,0,52,3,344136,5877,5,NA,NA,NA,0.283307810107198,0.00136123872724179,0,NA,0.236174919176451,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52320,2002,GUAITARILLA,0,0,1,0,52,3,344136,5237,5,NA,NA,NA,0.225701737636051,0.00305518426580103,0,NA,0.317548214626695,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52323,2002,GUALMATAN,0,0,1,0,52,3,344136,2276,5,NA,NA,NA,0.0434973637961336,0.00175746924428822,0,NA,0.419595782073814,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52352,2002,ILES,0,0,1,0,52,3,344136,3317,5,NA,NA,NA,0.0636116973168526,0.00120590895387398,0,NA,0.736810370817003,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52354,2002,IMUES,0,0,1,0,52,3,344136,3076,5,NA,NA,NA,0.122561768530559,6.50195058517555e-4,0,NA,0.375162548764629,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52356,2002,IPIALES,0,0,1,0,52,3,344136,27315,5,NA,NA,NA,0.255647080358777,0.00274574409665019,0,NA,0.301336262127036,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52378,2002,LA CRUZ,0,0,1,0,52,3,344136,5914,5,NA,NA,NA,0.0371998647277646,0.00219817382482246,0,NA,0.412918498478187,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52381,2002,LA FLORIDA,0,1,0,0,52,3,344136,4276,5,NA,NA,NA,0.328344246959775,0.00140318054256314,0,NA,0.112020579981291,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52385,2002,LA LLANADA,0,1,0,0,52,3,344136,1375,5,NA,NA,NA,0.364363636363636,0.0029090909090909102,0,NA,0.299636363636364,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52390,2002,LA TOLA,0,0,1,0,52,3,344136,1512,5,NA,NA,NA,0.0972222222222222,NA,0,NA,0.517195767195767,NA,NA,NA,0.2,NA,0.4,NA,0.4
camara02,52399,2002,LA UNION,0,1,0,0,52,3,344136,8004,5,NA,NA,NA,0.360944527736132,0.00237381309345327,0,NA,0.246376811594203,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52405,2002,LEIVA,0,0,1,0,52,3,344136,20,5,NA,NA,NA,0.05,NA,0,NA,0.05,NA,NA,NA,0.2,NA,0.4,NA,0.4
camara02,52411,2002,LINARES,0,0,1,0,52,3,344136,3592,5,NA,NA,NA,0.0498329621380846,0.0022271714922049,0,NA,0.515033407572383,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52418,2002,LOS ANDES (SOTOMAYOR),0,0,1,0,52,3,344136,2363,5,NA,NA,NA,0.155311045281422,0.00423190859077444,0,NA,0.196360558611934,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52435,2002,MALLAMA (PIEDRANCHA),0,0,1,0,52,3,344136,1573,5,NA,NA,NA,0.15956770502225,0.00254291163382072,0,NA,0.236490781945327,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52473,2002,MOSQUERA,0,1,0,0,52,3,344136,1132,5,NA,NA,NA,0.409010600706714,0.00265017667844523,0,NA,0.112190812720848,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52480,2002,NARINO,0,0,1,0,52,3,344136,1427,5,NA,NA,NA,0.236860546601261,0.0028030833917309,0,NA,0.305536089698669,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52490,2002,OLAYA HERRERA (BOCAS DE SATING,0,1,0,0,52,3,344136,2192,5,NA,NA,NA,0.304744525547445,0.00228102189781022,0,NA,0.134580291970803,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52506,2002,OSPINA,0,0,1,0,52,3,344136,2411,5,NA,NA,NA,0.15346329323932,8.29531314807134e-4,0,NA,0.592285358772294,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52520,2002,FRANCISCO PIZARRO (SALAHONDA),0,1,0,0,52,3,344136,1326,5,NA,NA,NA,0.452488687782805,0.00301659125188537,0,NA,0.0392156862745098,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52540,2002,POLICARPA,0,0,1,0,52,3,344136,1191,5,NA,NA,NA,0.335852225020991,8.39630562552477e-4,0,NA,0.429051217464316,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52560,2002,POTOSI,0,0,1,0,52,3,344136,3856,5,NA,NA,NA,0.0648340248962656,0.00233402489626556,0,NA,0.514782157676348,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52565,2002,PROVIDENCIA,0,0,1,0,52,3,344136,1169,5,NA,NA,NA,0.0248075278015398,0.00684345594525235,0,NA,0.27715996578272,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52573,2002,PUERRES,0,0,1,0,52,3,344136,2651,5,NA,NA,NA,0.0803470388532629,0.003017729158808,0,NA,0.167861184458695,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52585,2002,PUPIALES,0,0,1,0,52,3,344136,5966,5,NA,NA,NA,0.125377137110292,0.00100569896077774,0,NA,0.440328528327187,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52612,2002,RICAURTE,0,0,1,0,52,3,344136,1835,5,NA,NA,NA,0.0866485013623978,0.00435967302452316,0,NA,0.366212534059946,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52621,2002,ROBERTO PAYAN (SAN JOSE),0,1,0,0,52,3,344136,1228,5,NA,NA,NA,0.850162866449511,0.00162866449511401,0,NA,0.00895765472312704,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52678,2002,SAMANIEGO,0,0,1,0,52,3,344136,7211,5,NA,NA,NA,0.110109554846762,0.00110941616974067,0,NA,0.151435307169602,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52683,2002,SANDONA,0,1,0,0,52,3,344136,6465,5,NA,NA,NA,0.437741686001547,0.0020108275328693,0,NA,0.153596287703016,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52685,2002,SAN BERNARDO,0,0,1,0,52,3,344136,2434,5,NA,NA,NA,0.146672144617913,0.00205423171733772,0,NA,0.426869350862777,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52687,2002,SAN LORENZO,0,0,1,0,52,3,344136,5137,5,NA,NA,NA,0.0276425929530855,0.0019466614755694,0,NA,0.804555187852832,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52693,2002,SAN PABLO,0,0,1,0,52,3,344136,3826,5,NA,NA,NA,0.145060115002614,0.00313643491897543,0,NA,0.303972817564036,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52694,2002,SAN PEDRO DE CARTAGO,0,0,1,0,52,3,344136,2206,5,NA,NA,NA,0.085222121486854,4.53309156844968e-4,0,NA,0.600181323662738,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52696,2002,SANTA BARBARA (ISCUANDE),0,1,0,0,52,3,344136,1164,5,NA,NA,NA,0.228522336769759,0.00687285223367698,0,NA,0.0300687285223368,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52699,2002,SANTACRUZ (GUACHAVES),0,1,0,0,52,3,344136,1847,5,NA,NA,NA,0.409853817000541,0.00216567406605306,0,NA,0.135354629128316,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52720,2002,SAPUYES,0,0,1,0,52,3,344136,2638,5,NA,NA,NA,0.255496588324488,7.58150113722517e-4,0,NA,0.514783927217589,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52786,2002,TAMINANGO,0,0,1,0,52,3,344136,4417,5,NA,NA,NA,0.080824088748019,0.00226398007697532,0,NA,0.537695268281639,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52788,2002,TANGUA,0,0,1,0,52,3,344136,2864,5,NA,NA,NA,0.238477653631285,0.00244413407821229,0,NA,0.32891061452514,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52835,2002,TUMACO,0,1,0,0,52,3,344136,24251,5,NA,NA,NA,0.312853078223578,0.00123706238917983,0,NA,0.168529132819265,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52838,2002,TUQUERRES,0,0,1,0,52,3,344136,11895,5,NA,NA,NA,0.153678015973098,0.00151324085750315,0,NA,0.434131988230349,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,52885,2002,YACUANQUER,0,0,1,0,52,3,344136,3570,5,NA,NA,NA,0.113445378151261,5.60224089635854e-4,0,NA,0.337535014005602,NA,NA,NA,0.2,0,0.4,NA,0.4
camara02,54001,2002,CUCUTA,0,0,0,1,54,3,331137,165588,5,NA,NA,NA,NA,0.0377684373263763,0,NA,0.0653187429040752,NA,NA,NA,NA,0,1,NA,0
camara02,54003,2002,ABREGO,0,0,0,1,54,3,331137,8240,5,NA,NA,NA,0.0184466019417476,0.00169902912621359,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54051,2002,ARBOLEDAS,0,0,0,1,54,3,331137,2635,5,NA,NA,NA,0.0273244781783681,0.00645161290322581,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54099,2002,BOCHALEMA,0,0,0,1,54,3,331137,2280,5,NA,NA,NA,NA,0.00789473684210526,0,NA,0.0162280701754386,NA,NA,NA,NA,0,1,NA,0
camara02,54109,2002,BUCARASICA,0,0,0,1,54,3,331137,1276,5,NA,NA,NA,0.0117554858934169,0.00156739811912226,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54125,2002,CACOTA,0,0,0,1,54,3,331137,1032,5,NA,NA,NA,NA,0.00581395348837209,0,NA,0.0300387596899225,NA,NA,NA,NA,0,1,NA,0
camara02,54128,2002,CACHIRA,0,0,0,1,54,3,331137,3356,5,NA,NA,NA,0.0104290822407628,0.00208581644815256,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54172,2002,CHINACOTA,0,0,0,1,54,3,331137,3974,5,NA,NA,NA,NA,0.0515853044791142,0,NA,0.0513336688475088,NA,NA,NA,NA,0,1,NA,0
camara02,54174,2002,CHITAGA,0,0,0,1,54,3,331137,2760,5,NA,NA,NA,NA,0.00615942028985507,0,NA,0.00471014492753623,NA,NA,NA,NA,0,1,NA,0
camara02,54206,2002,CONVENCION,0,0,0,1,54,3,331137,3518,5,NA,NA,NA,0.0332575326890279,0.00596930073905628,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54223,2002,CUCUTILLA,0,0,0,1,54,3,331137,3209,5,NA,NA,NA,0.0140230601433468,0.00436272982237457,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54239,2002,DURANIA,0,0,0,1,54,3,331137,1718,5,NA,NA,NA,NA,0.0069848661233993,0,NA,0.0221187427240978,NA,NA,NA,NA,0,1,NA,0
camara02,54245,2002,EL CARMEN,0,0,0,1,54,3,331137,3448,5,NA,NA,NA,NA,0.00493039443155452,0,NA,0.0179814385150812,NA,NA,NA,NA,0,1,NA,0
camara02,54250,2002,EL TARRA,0,0,0,1,54,3,331137,1252,5,NA,NA,NA,NA,0.00638977635782748,0,NA,0.0359424920127796,NA,NA,NA,NA,0,1,NA,0
camara02,54261,2002,EL ZULIA,0,0,0,1,54,3,331137,5610,5,NA,NA,NA,NA,0.0089126559714795,0,NA,0.0672014260249554,NA,NA,NA,NA,0,1,NA,0
camara02,54313,2002,GRAMALOTE,0,0,0,1,54,3,331137,2244,5,NA,NA,NA,0.0254010695187166,0.00445632798573975,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54344,2002,HACARI,0,0,0,1,54,3,331137,1159,5,NA,NA,NA,0.0224331320103538,0.00776531492666091,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54347,2002,HERRAN,0,0,0,1,54,3,331137,1172,5,NA,NA,NA,0.00853242320819113,0.00341296928327645,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54377,2002,LABATECA,0,0,0,1,54,3,331137,1870,5,NA,NA,NA,NA,0.00267379679144385,0,NA,0.0620320855614973,NA,NA,NA,NA,0,1,NA,0
camara02,54385,2002,LA ESPERANZA,0,0,0,1,54,3,331137,2566,5,NA,NA,NA,0.00623538581449727,0.00506625097427903,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54398,2002,LA PLAYA,0,0,0,1,54,3,331137,2202,5,NA,NA,NA,0.00454132606721163,0.00499545867393279,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54405,2002,LOS PATIOS,0,0,0,1,54,3,331137,16779,5,NA,NA,NA,NA,0.0324810775373979,0,NA,0.0423147982597294,NA,NA,NA,NA,0,1,NA,0
camara02,54418,2002,LOURDES,0,0,0,1,54,3,331137,1404,5,NA,NA,NA,0.00997150997150997,7.12250712250712e-4,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54480,2002,MUTISCUA,0,0,0,1,54,3,331137,1274,5,NA,NA,NA,0.0117739403453689,0.00235478806907378,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54498,2002,OCANA,0,0,0,1,54,3,331137,25709,5,NA,NA,NA,0.0530942471508032,0.00186705044925901,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54518,2002,PAMPLONA,0,0,0,1,54,3,331137,14248,5,NA,NA,NA,NA,0.0120718697361033,0,NA,0.0383913531723751,NA,NA,NA,NA,0,1,NA,0
camara02,54520,2002,PAMPLONITA,0,0,0,1,54,3,331137,1564,5,NA,NA,NA,0.0313299232736573,0.00447570332480818,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54553,2002,PUERTO SANTANDER,0,0,0,1,54,3,331137,1542,5,NA,NA,NA,0.0168612191958495,0.00583657587548638,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54599,2002,RAGONVALIA,0,0,0,1,54,3,331137,1791,5,NA,NA,NA,NA,0.00446677833612507,0,NA,0.00949190396426577,NA,NA,NA,NA,0,1,NA,0
camara02,54660,2002,SALAZAR,0,0,0,1,54,3,331137,3007,5,NA,NA,NA,0.0123046225473894,0.014632524110409,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54670,2002,SAN CALIXTO,0,0,0,1,54,3,331137,1793,5,NA,NA,NA,5.57724484104852e-4,0.00278862242052426,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54673,2002,SAN CAYETANO,0,0,0,1,54,3,331137,1967,5,NA,NA,NA,NA,0.0157600406710727,0,NA,0.0106761565836299,NA,NA,NA,NA,0,1,NA,0
camara02,54680,2002,SANTIAGO,0,0,0,1,54,3,331137,1199,5,NA,NA,NA,0.0592160133444537,0.00417014178482068,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54720,2002,SARDINATA,0,0,0,1,54,3,331137,5002,5,NA,NA,NA,0.0305877648940424,0.0113954418232707,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54743,2002,SILOS,0,0,0,1,54,3,331137,1570,5,NA,NA,NA,NA,0.010828025477707,0,NA,0.00445859872611465,NA,NA,NA,NA,0,1,NA,0
camara02,54800,2002,TEORAMA,0,0,0,1,54,3,331137,1493,5,NA,NA,NA,0.00937709310113865,0.00133958472873409,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54810,2002,TIBU,0,0,0,1,54,3,331137,4855,5,NA,NA,NA,0.0280123583934089,0.011740473738414,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54820,2002,TOLEDO,0,0,0,1,54,3,331137,4632,5,NA,NA,NA,NA,0.0125215889464594,0,NA,0.0900259067357513,NA,NA,NA,NA,0,1,NA,0
camara02,54871,2002,VILLA CARO,0,0,0,1,54,3,331137,1449,5,NA,NA,NA,0.010351966873706,0.0110420979986197,0,NA,NA,NA,NA,NA,0,0,1,NA,NA
camara02,54874,2002,VILLA ROSARIO,0,0,0,1,54,3,331137,18750,5,NA,NA,NA,NA,0.00906666666666667,0,NA,0.0178133333333333,NA,NA,NA,NA,0,1,NA,0
camara02,63001,2002,ARMENIA,1,1,0,0,63,3,173661,91394,3,NA,NA,NA,0.468170777075082,4.26723854957656e-4,0,NA,0.166805260739217,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63111,2002,BUENAVISTA,1,1,0,0,63,3,173661,1296,3,NA,NA,NA,0.369598765432099,0,0,NA,0.169753086419753,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63130,2002,CALARCA,1,1,0,0,63,3,173661,23028,3,NA,NA,NA,0.582725377800938,6.07955532395345e-4,0,NA,0.101702275490707,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63190,2002,CIRCASIA,1,1,0,0,63,3,173661,9583,3,NA,NA,NA,0.578524470416362,7.30460189919649e-4,0,NA,0.115830115830116,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63212,2002,CORDOBA,1,1,0,0,63,3,173661,1944,3,NA,NA,NA,0.483539094650206,5.1440329218107e-4,0,NA,0.176440329218107,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63272,2002,FILANDIA,1,1,0,0,63,3,173661,4184,3,NA,NA,NA,0.488049713193117,4.78011472275335e-4,0,NA,0.214388145315488,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63302,2002,GENOVA,1,1,0,0,63,3,173661,3325,3,NA,NA,NA,0.439398496240602,9.02255639097744e-4,0,NA,0.102255639097744,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63401,2002,LA TEBAIDA,1,1,0,0,63,3,173661,9924,3,NA,NA,NA,0.455259975816203,4.03063280935107e-4,0,NA,0.237404272470778,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63470,2002,MONTENEGRO,1,1,0,0,63,3,173661,12879,3,NA,NA,NA,0.472552216787018,5.43520459663017e-4,0,NA,0.111188756891063,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63548,2002,PIJAO,0,0,1,0,63,3,173661,2607,3,NA,NA,NA,0.225546605293441,3.83582662063675e-4,0,NA,0.30686612965094,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63594,2002,QUIMBAYA,1,1,0,0,63,3,173661,11205,3,NA,NA,NA,0.452119589468987,6.24721106648817e-4,0,NA,0.11842927264614,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,63690,2002,SALENTO,1,1,0,0,63,3,173661,2292,3,NA,NA,NA,0.397469458987784,8.7260034904014e-4,0,NA,0.382635253054101,NA,NA,NA,0.333333333333333,0,0.333333333333333,NA,0.333333333333333
camara02,66001,2002,PEREIRA,1,0,0,0,66,3,224526,114232,4,NA,NA,NA,0.425152321591148,9.62952587716227e-4,0,NA,0.104725470971357,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66045,2002,APIA,0,0,0,1,66,3,224526,3889,4,NA,NA,NA,0.124710722550784,0.00257135510413988,0,NA,0.402931344818719,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66075,2002,BALBOA,1,0,0,0,66,3,224526,2305,4,NA,NA,NA,0.454229934924078,4.33839479392625e-4,0,NA,0.0776572668112798,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66088,2002,BELEN DE UMBRIA,0,0,0,1,66,3,224526,7878,4,NA,NA,NA,0.24968266057375,0.0019040365575019,0,NA,0.414445290682914,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66170,2002,DOSQUEBRADAS,1,0,0,0,66,3,224526,38613,4,NA,NA,NA,0.294874783104136,0.00145028876285189,0,NA,0.116489265273354,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66318,2002,GUATICA,0,0,0,1,66,3,224526,4310,4,NA,NA,NA,0.283526682134571,6.96055684454756e-4,0,NA,0.464965197215777,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66383,2002,LA CELIA,0,0,0,1,66,3,224526,2405,4,NA,NA,NA,0.0636174636174636,4.15800415800416e-4,0,NA,0.53014553014553,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66400,2002,LA VIRGINIA,1,0,0,0,66,3,224526,10472,4,NA,NA,NA,0.515087853323147,9.54927425515661e-4,0,NA,0.155653170359053,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66440,2002,MARSELLA,0,0,0,1,66,3,224526,5814,4,NA,NA,NA,0.244926040591675,8.5999312005504e-4,0,NA,0.363261093911249,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66456,2002,MISTRATO,0,0,0,1,66,3,224526,3161,4,NA,NA,NA,0.301803226826953,0.00158177791838026,0,NA,0.306232204998418,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66572,2002,PUEBLO RICO,0,0,0,1,66,3,224526,1702,4,NA,NA,NA,0.209753231492362,0.00235017626321974,0,NA,0.45005875440658,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66594,2002,QUINCHIA,1,0,0,0,66,3,224526,7845,4,NA,NA,NA,0.450095602294455,6.37348629700446e-4,0,NA,0.052899936265137,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66682,2002,SANTA ROSA DE CABAL,0,0,0,1,66,3,224526,17960,4,NA,NA,NA,0.2456570155902,0.00183741648106904,0,NA,0.376057906458797,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,66687,2002,SANTUARIO,0,0,0,1,66,3,224526,3940,4,NA,NA,NA,0.116497461928934,0.00355329949238579,0,NA,0.44746192893401,NA,NA,NA,0.5,0,0.25,NA,0.25
camara02,68001,2002,BUCARAMANGA,0,0,0,1,68,3,569252,173073,7,NA,NA,0.00570857383878479,0.261485038105308,0.0119833827344531,0,NA,0.0713282834410913,NA,NA,0,0.285714285714286,0,0.571428571428571,NA,0.142857142857143
camara02,68013,2002,AGUADA,0,0,0,1,68,3,569252,582,7,NA,NA,NA,0.266323024054983,0.00515463917525773,0,NA,0.350515463917526,NA,NA,NA,0.285714285714286,0,0.571428571428571,NA,0.142857142857143
camara02,68020,2002,ALBANIA,0,0,0,1,68,3,569252,1725,7,NA,NA,5.79710144927536e-4,0.220289855072464,0.00115942028985507,0,NA,0.155942028985507,NA,NA,0,0.285714285714286,0,0.571428571428571,NA,0.142857142857143
camara02,68051,2002,ARATOCA,0,0,0,1,68,3,569252,2994,7,NA,NA,0.00200400801603206,0.159652638610554,0.00367401469605878,0,NA,0.01937207748831,NA,NA,0,0.285714285714286,0,0.571428571428571,NA,0.142857142857143
camara02,68077,2002,BARBOSA,0,0,0,1,68,3,569252,9039,7,NA,NA,0.00287642438322823,0.101891802190508,0.00309768779732271,0,NA,0.0496736364642106,NA,NA,0,0.285714285714286,0,0.571428571428571,NA,0.142857142857143
